epoch,decorrelation/decoder_loss,decorrelation/discriminator_loss,decorrelation/encoder_loss,decorrelation/fake_accuracy,decorrelation/real_accuracy,_timestamp,_runtime
0,0.2455378,0.2565345,0.45325175,0.71484375,0.6015625,1646733710,47
1,0.15932639,0.55269164,1.2496047,0.87109375,0.38671875,1646733710,47
2,0.15689538,0.26159984,0.4403759,0.85546875,0.3125,1646733710,47
3,0.15053427,0.23166864,0.31423497,0.66796875,0.609375,1646733710,48
4,0.15920371,0.93802416,0.5939875,0.0546875,0.8203125,1646733710,48
0,0.7388954,-4.2854857,22.170895,22.30718,17.882046,0.0,0.0,49.86834,49.218044,21.259739,18.877462,15.954429,21.282026,18.786644,15.774424,9.973668,9.843609,2.6639018,2.7802243,-8.16227,-27.062447,52.16943,51.449356,-1.5923753,1000.0,0.02243919147682131,68.87069392204285,8.25241231918335,77.1231062412262,1646733790,127
1,0.547032,-8.555012,33.192616,33.331573,27.859457,0.0,0.0,38.920815,38.192665,29.82726,25.832672,20.989014,29.845097,25.879505,20.544064,7.784163,7.6385326,4.687426,4.8722687,-8.181585,-33.874725,46.776997,46.358223,-1.5923753,1000.0,0.02243919147682131,5.675358057022095,2.8848648071289062e-05,5.675386905670166,1646733795,133
2,0.40581828,-12.534029,32.352257,32.410683,27.627232,0.0,0.0,33.57437,33.338036,27.872498,22.339325,16.229069,27.856398,22.444729,16.111237,6.7148743,6.6676073,6.137929,6.172475,-7.8981323,-30.516739,48.53517,48.18878,-1.5923753,1000.0,0.02243919147682131,5.669774293899536,7.62939453125e-06,5.669781923294067,1646733801,139
3,0.30225664,-15.971708,24.445179,24.694809,21.274393,0.0,0.0,27.358765,27.933334,18.567362,12.867701,5.013051,18.86865,13.809456,5.63129,5.471753,5.586667,7.3389215,7.163466,-7.348927,-20.17021,52.11455,51.948715,-1.5923753,1000.0,0.02243919147682131,5.669517755508423,1.621246337890625e-05,5.669533967971802,1646733807,144
4,0.22652735,-18.954603,16.64727,16.054678,11.053068,0.0,0.0,22.07594,23.495667,10.177962,3.3102784,-6.0615134,9.934436,3.716314,-5.4978676,4.415188,4.6991334,8.589113,8.118799,-6.7649918,-10.592625,49.010284,48.368614,-1.5923753,1000.0,0.02243919147682131,5.67073392868042,8.344650268554688e-06,5.6707422733306885,1646733813,150
5,0.17121066,-19.635498,3.8523653,3.3389342,-0.14962524,0.0,0.0,14.370529,15.144057,-3.4429677,-11.103256,-22.681904,-3.853588,-10.717238,-22.210352,2.874106,3.0288115,9.940861,9.499653,-5.125807,3.7853346,43.557274,43.294743,-1.5923753,1000.0,0.02243919147682131,5.66942834854126,2.3126602172851562e-05,5.669451475143433,1646733818,156
6,0.13080314,-20.051544,-9.154139,-9.989702,-14.297319,0.0,0.0,8.335694,10.53506,-16.293005,-26.017008,-39.16393,-16.67725,-25.994482,-39.025433,1.6671388,2.107012,11.386597,11.090111,-3.8578825,16.972157,37.389317,41.0174,-1.5923753,1000.0,0.02243919147682131,5.674690008163452,8.58306884765625e-06,5.6746985912323,1646733824,161
7,0.10127031,-18.5013,-25.653374,-25.981348,-31.355486,0.0,0.0,4.8891563,5.190931,-32.610085,-42.847137,-56.74991,-32.81656,-42.436165,-55.814056,0.97783124,1.0381862,12.085663,11.446129,-2.0793047,33.623066,44.92393,44.497993,-1.5923753,1000.0,0.02243919147682131,5.669603109359741,1.9550323486328125e-05,5.6696226596832275,1646733830,167
8,0.07966603,-15.645051,-42.762726,-42.098087,-48.161453,0.0,0.0,-4.159198,-4.395549,-50.156166,-61.488472,-77.96041,-49.23636,-59.98238,-76.247986,-0.83183956,-0.87910974,13.8670225,13.365592,-0.18402925,51.073803,30.15736,30.024044,-1.5923753,1000.0,0.02243919147682131,5.672802925109863,2.0265579223632812e-05,5.672823190689087,1646733835,173
9,0.0642696,-11.250265,-59.42649,-59.496033,-64.0931,0.0,0.0,-13.215132,-10.645623,-67.860085,-79.02282,-97.26973,-67.351875,-77.570915,-95.678276,-2.6430264,-2.1291246,14.651196,14.051901,1.9010477,69.17374,32.37024,31.977974,5.533526,1000.0,0.023013158314885325,5.674873352050781,6.694862365722656,12.369735717773438,1646733848,185
10,0.053677224,-6.1932573,-78.82607,-78.0253,-83.120346,0.0,0.0,-22.79906,-19.285767,-87.8283,-100.56862,-119.27374,-86.45367,-98.35244,-116.654175,-4.559812,-3.8571534,15.744527,15.167833,3.882478,88.956024,14.378227,16.61483,5.533526,1000.0,0.023013158314885325,5.694378852844238,2.4080276489257812e-05,5.6944029331207275,1646733854,191
11,0.04713584,-0.85384196,-93.83484,-94.22478,-99.75365,0.0,0.0,-30.174496,-26.642809,-102.12222,-116.53859,-138.80347,-101.81895,-115.05086,-137.22005,-6.034899,-5.328562,17.929482,17.227268,5.7204847,103.70873,10.209633,15.023481,5.533526,1000.0,0.023013158314885325,5.670526504516602,3.0994415283203125e-05,5.670557498931885,1646733859,197
12,0.044441845,-1.4993882,-111.70171,-111.54494,-117.804054,0.0,0.0,-32.200775,-30.924202,-120.51223,-134.03777,-158.68436,-120.00938,-133.2401,-156.81743,-6.440155,-6.18484,18.667229,18.069038,5.518435,122.03755,13.293312,19.925194,5.533526,1000.0,0.023013158314885325,5.672130823135376,1.5497207641601562e-05,5.672146320343018,1646733865,202
13,0.044898152,0.40626633,-132.14587,-132.55798,-138.04135,0.0,0.0,-29.703773,-25.96937,-140.40881,-154.20486,-181.17586,-140.05748,-153.35828,-178.36829,-5.940755,-5.193874,19.836697,18.66294,6.130912,141.91495,14.997032,26.382025,5.533526,1000.0,0.023013158314885325,5.67364764213562,9.059906005859375e-06,5.673656702041626,1646733871,208
