epoch,decorrelation/decoder_loss,decorrelation/discriminator_loss,decorrelation/encoder_loss,decorrelation/fake_accuracy,decorrelation/real_accuracy,_timestamp,_runtime
0,0.2455378,0.25653446,0.45325172,0.71484375,0.6015625,1646735339,45
1,0.15932637,0.552693,1.2496046,0.87109375,0.38671875,1646735339,45
2,0.15689549,0.26163894,0.4404483,0.85546875,0.3125,1646735339,45
3,0.15053251,0.23167408,0.3143673,0.66796875,0.609375,1646735340,45
4,0.15922418,0.93761677,0.5942524,0.0546875,0.81640625,1646735340,45
0,0.7388972,-4.285084,22.187305,22.2901,17.892288,0.0,0.0,49.86461,49.122257,21.2778,18.878325,16.00711,21.24148,18.771917,15.73693,9.972921,9.824451,2.646929,2.7811253,-8.161049,-27.060219,52.14637,51.38801,-0.913542,1000.0,0.02249386916103996,66.30085921287537,8.300373077392578,74.60123229026794,1646735417,122
1,0.547033,-8.553936,33.01523,33.140892,27.727581,0.0,0.0,39.02193,38.037056,29.674397,25.710052,20.888372,29.617823,25.704859,20.389467,7.804386,7.6074114,4.6501584,4.848339,-8.179844,-33.70231,46.635822,46.026203,-0.913542,1000.0,0.02249386916103996,5.708733081817627,2.3603439331054688e-05,5.708756685256958,1646735422,128
2,0.40581888,-12.536199,32.252686,32.33988,27.493153,0.0,0.0,33.40019,33.074505,27.75542,22.20439,16.151724,27.733265,22.298615,15.848884,6.6800375,6.614901,6.112468,6.246411,-7.900562,-30.382183,48.489418,48.008724,-0.913542,1000.0,0.02249386916103996,5.7051849365234375,9.059906005859375e-06,5.705193996429443,1646735428,134
3,0.30225584,-15.971973,24.521275,24.645184,21.276148,0.0,0.0,27.311316,27.917408,18.667618,12.836225,5.012391,18.809732,13.747302,5.4406695,5.462263,5.583482,7.372878,7.22125,-7.3491187,-20.185368,51.13434,51.897106,-0.913542,1000.0,0.02249386916103996,5.720378160476685,2.47955322265625e-05,5.720402956008911,1646735434,140
4,0.2265354,-18.983772,16.778965,16.177582,11.059458,0.0,0.0,22.521454,23.261747,10.354545,3.533635,-6.0073977,10.025527,3.765424,-5.5958724,4.5042906,4.6523495,8.654268,8.202256,-6.784941,-10.729047,49.0784,48.319458,-0.913542,1000.0,0.02249386916103996,5.704960346221924,8.821487426757812e-06,5.704969167709351,1646735439,145
5,0.17121305,-19.730806,4.111477,3.634777,-0.056128144,0.0,0.0,14.439588,14.638028,-3.1598842,-10.835406,-22.601484,-3.5751824,-10.474794,-22.001207,2.8879175,2.9276056,10.00992,9.513666,-5.179899,3.4923089,44.1639,42.990036,-0.913542,1000.0,0.02249386916103996,5.712374210357666,1.9788742065429688e-05,5.7123939990997314,1646735445,151
6,0.13080679,-19.970697,-9.4105625,-10.409578,-14.4086685,0.0,0.0,8.5324135,10.082615,-16.469873,-26.128778,-39.656654,-17.085348,-26.203302,-39.352978,1.7064826,2.016523,11.544453,11.054887,-3.8182712,17.301388,39.215427,42.687847,-0.913542,1000.0,0.02249386916103996,5.708724021911621,3.600120544433594e-05,5.708760023117065,1646735451,157
7,0.10128281,-18.620064,-25.778484,-26.05568,-31.288588,0.0,0.0,4.4093804,5.2313137,-32.868416,-42.689404,-57.110584,-32.93655,-42.325226,-55.998524,0.88187605,1.0462627,12.156252,11.491547,-2.1316047,33.777058,44.12421,43.174675,-0.913542,1000.0,0.02249386916103996,5.704512119293213,1.4781951904296875e-05,5.704526901245117,1646735457,163
8,0.07970087,-15.885945,-43.700222,-42.849434,-48.589706,0.0,0.0,-4.3922653,-4.5778217,-51.193054,-62.260426,-79.06508,-50.113735,-60.587917,-77.03494,-0.8784531,-0.9155643,13.921871,13.3654995,-0.28033376,51.952087,25.10276,26.502195,-0.913542,1000.0,0.02249386916103996,5.7060160636901855,7.3909759521484375e-06,5.706023454666138,1646735462,168
9,0.06437869,-11.085104,-60.75094,-60.515774,-64.96868,0.0,0.0,-13.605871,-11.425081,-69.13621,-79.99551,-98.670586,-68.51719,-78.574165,-96.940895,-2.7211742,-2.2850163,14.700722,14.155338,1.9587259,70.428375,30.237726,28.4503,-1.310227,1000.0,0.02246191755483528,5.707018136978149,6.802272796630859,12.509290933609009,1646735475,181
