epoch,decorrelation/decoder_loss,decorrelation/discriminator_loss,decorrelation/encoder_loss,decorrelation/fake_accuracy,decorrelation/real_accuracy,_timestamp,_runtime
0,0.2455378,0.2565345,0.4532518,0.71484375,0.6015625,1646732672,101
1,0.15932637,0.55269176,1.2496058,0.87109375,0.38671875,1646732672,101
2,0.15689455,0.26160106,0.44052494,0.85546875,0.3125,1646732673,101
3,0.15053216,0.23161156,0.31391874,0.66796875,0.609375,1646732673,102
4,0.15925051,0.9324243,0.5882898,0.05859375,0.8125,1646732673,102
0,0.7388963,-4.285494,22.213028,22.33045,17.903095,0.0,0.0,49.780876,49.285378,21.277868,18.888163,16.0159,21.321707,18.824354,15.859718,9.956175,9.857076,2.649794,2.7551782,-8.162347,-27.099655,52.04527,51.419273,113.33092522621155,1646732790,219
1,0.54704046,-8.504359,33.02597,33.20366,27.742107,0.0,0.0,38.928253,38.67634,29.662659,25.665907,20.728025,29.793842,25.88448,20.299162,7.7856507,7.7352676,4.7105274,4.9626875,-8.097979,-33.697556,46.547962,46.57948,6.561084270477295,1646732796,225
2,0.40579233,-12.53685,32.43907,32.30262,27.696548,0.0,0.0,33.664135,33.879837,27.954865,22.419928,16.239618,27.840687,22.414389,16.063665,6.7328267,6.7759676,6.148966,6.1618724,-7.9002757,-30.536316,48.682076,48.13143,6.428833723068237,1646732803,232
3,0.30220768,-16.116661,24.956131,25.194508,21.647547,0.0,0.0,27.114202,28.259735,19.1062,13.325482,5.3001814,19.48154,14.315532,5.8897004,5.4228406,5.651947,7.41244,7.2882233,-7.468254,-20.747648,51.111534,51.789726,6.532094240188599,1646732809,238
4,0.22646084,-18.714987,17.276361,16.84624,11.616209,0.0,0.0,22.61744,24.929516,10.767724,3.9645555,-5.0240874,10.801539,4.4632196,-4.359192,4.523488,4.9859033,8.450016,8.046413,-6.601128,-11.338846,49.27986,48.98189,6.4173736572265625,1646732816,245
